test_name,true_category,true_label,transform,pred_original,conf_original,pred_transformed,conf_transformed,flipped,correct_original,correct_transformed,tokens_original,tokens_transformed,token_delta,conf_delta,whitespace_identical
HistoryActionConditionTests.testActionConditionWithHardFailures,5,non-flaky,indent +2,5,0.9511,5,0.9494,False,True,True,512,512,0,-0.0017,True
HistoryActionConditionTests.testActionConditionWithHardFailures,5,non-flaky,indent +4,5,0.9511,5,0.9479,False,True,True,512,512,0,-0.0032,True
HistoryActionConditionTests.testActionConditionWithHardFailures,5,non-flaky,indent +8,5,0.9511,5,0.9431,False,True,True,512,512,0,-0.008,True
HistoryActionConditionTests.testActionConditionWithHardFailures,5,non-flaky,spaces to tabs,5,0.9511,5,0.9499,False,True,True,512,512,0,-0.0013,True
HistoryActionConditionTests.testActionConditionWithHardFailures,5,non-flaky,tabs to spaces,5,0.9511,5,0.9511,False,True,True,512,512,0,0.0,True
HistoryActionConditionTests.testActionConditionWithHardFailures,5,non-flaky,strip indent,5,0.9511,4,0.7122,True,True,False,512,512,0,-0.239,True
HistoryActionConditionTests.testActionConditionWithHardFailures,5,non-flaky,add blank lines,5,0.9511,5,0.9502,False,True,True,512,512,0,-0.0009,True
HistoryActionConditionTests.testActionConditionWithHardFailures,5,non-flaky,remove blank lines,5,0.9511,5,0.9509,False,True,True,512,512,0,-0.0003,True
HistoryActionConditionTests.testActionConditionWithHardFailures,5,non-flaky,trailing newline,5,0.9511,5,0.9511,False,True,True,512,512,0,0.0,True
HistoryActionConditionTests.testActionConditionWithHardFailures,5,non-flaky,trailing spaces,5,0.9511,5,0.95,False,True,True,512,512,0,-0.0012,True
HistoryActionConditionTests.testActionConditionWithHardFailures,5,non-flaky,CRLF endings,5,0.9511,5,0.9498,False,True,True,512,512,0,-0.0013,True
TestAbstractConfigurationProvider.testChannelThrowsExceptionDuringConfiguration,5,non-flaky,indent +2,5,0.9522,5,0.9515,False,True,True,272,299,27,-0.0007,True
TestAbstractConfigurationProvider.testChannelThrowsExceptionDuringConfiguration,5,non-flaky,indent +4,5,0.9522,5,0.9511,False,True,True,272,327,55,-0.0011,True
TestAbstractConfigurationProvider.testChannelThrowsExceptionDuringConfiguration,5,non-flaky,indent +8,5,0.9522,5,0.9506,False,True,True,272,383,111,-0.0017,True
TestAbstractConfigurationProvider.testChannelThrowsExceptionDuringConfiguration,5,non-flaky,spaces to tabs,5,0.9522,5,0.951,False,True,True,272,193,-79,-0.0012,True
TestAbstractConfigurationProvider.testChannelThrowsExceptionDuringConfiguration,5,non-flaky,tabs to spaces,5,0.9522,5,0.9518,False,True,True,272,271,-1,-0.0004,True
TestAbstractConfigurationProvider.testChannelThrowsExceptionDuringConfiguration,5,non-flaky,strip indent,5,0.9522,3,0.3777,True,True,False,272,162,-110,-0.5745,True
TestAbstractConfigurationProvider.testChannelThrowsExceptionDuringConfiguration,5,non-flaky,add blank lines,5,0.9522,5,0.9518,False,True,True,272,271,-1,-0.0004,True
TestAbstractConfigurationProvider.testChannelThrowsExceptionDuringConfiguration,5,non-flaky,remove blank lines,5,0.9522,5,0.9518,False,True,True,272,271,-1,-0.0004,True
TestAbstractConfigurationProvider.testChannelThrowsExceptionDuringConfiguration,5,non-flaky,trailing newline,5,0.9522,5,0.9519,False,True,True,272,272,0,-0.0003,True
TestAbstractConfigurationProvider.testChannelThrowsExceptionDuringConfiguration,5,non-flaky,trailing spaces,5,0.9522,5,0.9514,False,True,True,272,286,14,-0.0008,True
TestAbstractConfigurationProvider.testChannelThrowsExceptionDuringConfiguration,5,non-flaky,CRLF endings,5,0.9522,5,0.9521,False,True,True,272,287,15,-0.0001,True
StringN1qlQueryCreatorMockedTests.beforeEach,5,non-flaky,indent +2,5,0.9434,5,0.9496,False,True,True,98,109,11,0.0062,True
StringN1qlQueryCreatorMockedTests.beforeEach,5,non-flaky,indent +4,5,0.9434,5,0.9511,False,True,True,98,121,23,0.0077,True
StringN1qlQueryCreatorMockedTests.beforeEach,5,non-flaky,indent +8,5,0.9434,5,0.9516,False,True,True,98,145,47,0.0082,True
StringN1qlQueryCreatorMockedTests.beforeEach,5,non-flaky,spaces to tabs,5,0.9434,5,0.9445,False,True,True,98,97,-1,0.0012,True
StringN1qlQueryCreatorMockedTests.beforeEach,5,non-flaky,tabs to spaces,5,0.9434,5,0.951,False,True,True,98,120,22,0.0077,True
StringN1qlQueryCreatorMockedTests.beforeEach,5,non-flaky,strip indent,5,0.9434,4,0.9445,True,True,False,98,86,-12,0.0012,True
StringN1qlQueryCreatorMockedTests.beforeEach,5,non-flaky,add blank lines,5,0.9434,5,0.9464,False,True,True,98,97,-1,0.0031,True
StringN1qlQueryCreatorMockedTests.beforeEach,5,non-flaky,remove blank lines,5,0.9434,5,0.9445,False,True,True,98,97,-1,0.0012,True
StringN1qlQueryCreatorMockedTests.beforeEach,5,non-flaky,trailing newline,5,0.9434,5,0.9445,False,True,True,98,98,0,0.0011,True
StringN1qlQueryCreatorMockedTests.beforeEach,5,non-flaky,trailing spaces,5,0.9434,5,0.9483,False,True,True,98,104,6,0.0049,True
StringN1qlQueryCreatorMockedTests.beforeEach,5,non-flaky,CRLF endings,5,0.9434,5,0.9458,False,True,True,98,105,7,0.0025,True
TextUtilsTest.testProperCaseWords,5,non-flaky,indent +2,5,0.9528,5,0.9519,False,True,True,253,272,19,-0.0009,True
TextUtilsTest.testProperCaseWords,5,non-flaky,indent +4,5,0.9528,5,0.9519,False,True,True,253,292,39,-0.0009,True
TextUtilsTest.testProperCaseWords,5,non-flaky,indent +8,5,0.9528,5,0.9513,False,True,True,253,332,79,-0.0015,True
TextUtilsTest.testProperCaseWords,5,non-flaky,spaces to tabs,5,0.9528,5,0.9517,False,True,True,253,188,-65,-0.0011,True
TextUtilsTest.testProperCaseWords,5,non-flaky,tabs to spaces,5,0.9528,5,0.9523,False,True,True,253,252,-1,-0.0005,True
TextUtilsTest.testProperCaseWords,5,non-flaky,strip indent,5,0.9528,3,0.8534,True,True,False,253,163,-90,-0.0994,True
TextUtilsTest.testProperCaseWords,5,non-flaky,add blank lines,5,0.9528,5,0.9519,False,True,True,253,252,-1,-0.0009,True
TextUtilsTest.testProperCaseWords,5,non-flaky,remove blank lines,5,0.9528,5,0.9523,False,True,True,253,252,-1,-0.0005,True
TextUtilsTest.testProperCaseWords,5,non-flaky,trailing newline,5,0.9528,5,0.9523,False,True,True,253,253,0,-0.0004,True
TextUtilsTest.testProperCaseWords,5,non-flaky,trailing spaces,5,0.9528,5,0.9524,False,True,True,253,263,10,-0.0004,True
TextUtilsTest.testProperCaseWords,5,non-flaky,CRLF endings,5,0.9528,5,0.9529,False,True,True,253,264,11,0.0001,True
V4JsonSchemaTest.testIdSchemaWithUrl,5,non-flaky,indent +2,5,0.9511,5,0.9514,False,True,True,48,53,5,0.0002,True
V4JsonSchemaTest.testIdSchemaWithUrl,5,non-flaky,indent +4,5,0.9511,5,0.9513,False,True,True,48,59,11,0.0002,True
V4JsonSchemaTest.testIdSchemaWithUrl,5,non-flaky,indent +8,5,0.9511,5,0.9512,False,True,True,48,71,23,0.0,True
V4JsonSchemaTest.testIdSchemaWithUrl,5,non-flaky,spaces to tabs,5,0.9511,5,0.9462,False,True,True,48,36,-12,-0.005,True
V4JsonSchemaTest.testIdSchemaWithUrl,5,non-flaky,tabs to spaces,5,0.9511,5,0.9514,False,True,True,48,47,-1,0.0003,True
V4JsonSchemaTest.testIdSchemaWithUrl,5,non-flaky,strip indent,5,0.9511,4,0.9234,True,True,False,48,31,-17,-0.0277,True
V4JsonSchemaTest.testIdSchemaWithUrl,5,non-flaky,add blank lines,5,0.9511,5,0.9509,False,True,True,48,47,-1,-0.0002,True
V4JsonSchemaTest.testIdSchemaWithUrl,5,non-flaky,remove blank lines,5,0.9511,5,0.9514,False,True,True,48,47,-1,0.0003,True
V4JsonSchemaTest.testIdSchemaWithUrl,5,non-flaky,trailing newline,5,0.9511,5,0.9513,False,True,True,48,48,0,0.0002,True
V4JsonSchemaTest.testIdSchemaWithUrl,5,non-flaky,trailing spaces,5,0.9511,5,0.9505,False,True,True,48,51,3,-0.0006,True
V4JsonSchemaTest.testIdSchemaWithUrl,5,non-flaky,CRLF endings,5,0.9511,5,0.951,False,True,True,48,52,4,-0.0001,True
ReactiveCouchbaseRepositoryQueryIntegrationTests.testCas,5,non-flaky,indent +2,5,0.9506,5,0.9516,False,True,True,127,144,17,0.0009,True
ReactiveCouchbaseRepositoryQueryIntegrationTests.testCas,5,non-flaky,indent +4,5,0.9506,5,0.9513,False,True,True,127,162,35,0.0006,True
ReactiveCouchbaseRepositoryQueryIntegrationTests.testCas,5,non-flaky,indent +8,5,0.9506,5,0.9508,False,True,True,127,198,71,0.0002,True
ReactiveCouchbaseRepositoryQueryIntegrationTests.testCas,5,non-flaky,spaces to tabs,5,0.9506,5,0.9506,False,True,True,127,126,-1,-0.0,True
ReactiveCouchbaseRepositoryQueryIntegrationTests.testCas,5,non-flaky,tabs to spaces,5,0.9506,5,0.9516,False,True,True,127,167,40,0.001,True
ReactiveCouchbaseRepositoryQueryIntegrationTests.testCas,5,non-flaky,strip indent,5,0.9506,0,0.5391,True,True,False,127,109,-18,-0.4115,True
ReactiveCouchbaseRepositoryQueryIntegrationTests.testCas,5,non-flaky,add blank lines,5,0.9506,5,0.9506,False,True,True,127,126,-1,-0.0,True
ReactiveCouchbaseRepositoryQueryIntegrationTests.testCas,5,non-flaky,remove blank lines,5,0.9506,5,0.9506,False,True,True,127,126,-1,-0.0,True
ReactiveCouchbaseRepositoryQueryIntegrationTests.testCas,5,non-flaky,trailing newline,5,0.9506,5,0.9507,False,True,True,127,127,0,0.0001,True
ReactiveCouchbaseRepositoryQueryIntegrationTests.testCas,5,non-flaky,trailing spaces,5,0.9506,5,0.9512,False,True,True,127,136,9,0.0006,True
ReactiveCouchbaseRepositoryQueryIntegrationTests.testCas,5,non-flaky,CRLF endings,5,0.9506,5,0.9512,False,True,True,127,137,10,0.0006,True
CategoryTest.nameTest,5,non-flaky,indent +2,5,0.9503,5,0.9509,False,True,True,37,42,5,0.0006,True
CategoryTest.nameTest,5,non-flaky,indent +4,5,0.9503,5,0.9506,False,True,True,37,48,11,0.0002,True
CategoryTest.nameTest,5,non-flaky,indent +8,5,0.9503,5,0.9502,False,True,True,37,60,23,-0.0001,True
CategoryTest.nameTest,5,non-flaky,spaces to tabs,5,0.9503,5,0.9474,False,True,True,37,25,-12,-0.0029,True
CategoryTest.nameTest,5,non-flaky,tabs to spaces,5,0.9503,5,0.9505,False,True,True,37,36,-1,0.0002,True
CategoryTest.nameTest,5,non-flaky,strip indent,5,0.9503,4,0.6718,True,True,False,37,20,-17,-0.2785,True
CategoryTest.nameTest,5,non-flaky,add blank lines,5,0.9503,5,0.9502,False,True,True,37,36,-1,-0.0001,True
CategoryTest.nameTest,5,non-flaky,remove blank lines,5,0.9503,5,0.9505,False,True,True,37,36,-1,0.0002,True
CategoryTest.nameTest,5,non-flaky,trailing newline,5,0.9503,5,0.9505,False,True,True,37,37,0,0.0001,True
CategoryTest.nameTest,5,non-flaky,trailing spaces,5,0.9503,5,0.9509,False,True,True,37,40,3,0.0006,True
CategoryTest.nameTest,5,non-flaky,CRLF endings,5,0.9503,5,0.9508,False,True,True,37,41,4,0.0005,True
UserApiTest.loginUserTest,5,non-flaky,indent +2,5,0.952,5,0.9516,False,True,True,119,136,17,-0.0003,True
UserApiTest.loginUserTest,5,non-flaky,indent +4,5,0.952,5,0.9511,False,True,True,119,154,35,-0.0009,True
UserApiTest.loginUserTest,5,non-flaky,indent +8,5,0.952,5,0.9501,False,True,True,119,190,71,-0.0018,True
UserApiTest.loginUserTest,5,non-flaky,spaces to tabs,5,0.952,5,0.95,False,True,True,119,75,-44,-0.002,True
UserApiTest.loginUserTest,5,non-flaky,tabs to spaces,5,0.952,5,0.9519,False,True,True,119,118,-1,-0.0001,True
UserApiTest.loginUserTest,5,non-flaky,strip indent,5,0.952,5,0.8285,False,True,True,119,57,-62,-0.1235,True
UserApiTest.loginUserTest,5,non-flaky,add blank lines,5,0.952,5,0.9517,False,True,True,119,118,-1,-0.0002,True
UserApiTest.loginUserTest,5,non-flaky,remove blank lines,5,0.952,5,0.952,False,True,True,119,100,-19,0.0,True
UserApiTest.loginUserTest,5,non-flaky,trailing newline,5,0.952,5,0.9519,False,True,True,119,119,0,-0.0001,True
UserApiTest.loginUserTest,5,non-flaky,trailing spaces,5,0.952,5,0.9505,False,True,True,119,128,9,-0.0014,True
UserApiTest.loginUserTest,5,non-flaky,CRLF endings,5,0.952,5,0.952,False,True,True,119,129,10,0.0,True
BaseConnectorTest.testJoinWithEmptySides,5,non-flaky,indent +2,5,0.9533,5,0.9527,False,True,True,284,303,19,-0.0006,True
BaseConnectorTest.testJoinWithEmptySides,5,non-flaky,indent +4,5,0.9533,5,0.9522,False,True,True,284,323,39,-0.0011,True
BaseConnectorTest.testJoinWithEmptySides,5,non-flaky,indent +8,5,0.9533,5,0.9517,False,True,True,284,363,79,-0.0016,True
BaseConnectorTest.testJoinWithEmptySides,5,non-flaky,spaces to tabs,5,0.9533,5,0.95,False,True,True,284,240,-44,-0.0033,True
BaseConnectorTest.testJoinWithEmptySides,5,non-flaky,tabs to spaces,5,0.9533,5,0.953,False,True,True,284,283,-1,-0.0003,True
BaseConnectorTest.testJoinWithEmptySides,5,non-flaky,strip indent,5,0.9533,3,0.4949,True,True,False,284,222,-62,-0.4584,True
BaseConnectorTest.testJoinWithEmptySides,5,non-flaky,add blank lines,5,0.9533,5,0.9525,False,True,True,284,283,-1,-0.0008,True
BaseConnectorTest.testJoinWithEmptySides,5,non-flaky,remove blank lines,5,0.9533,5,0.953,False,True,True,284,283,-1,-0.0003,True
BaseConnectorTest.testJoinWithEmptySides,5,non-flaky,trailing newline,5,0.9533,5,0.953,False,True,True,284,284,0,-0.0002,True
BaseConnectorTest.testJoinWithEmptySides,5,non-flaky,trailing spaces,5,0.9533,5,0.9522,False,True,True,284,294,10,-0.0011,True
BaseConnectorTest.testJoinWithEmptySides,5,non-flaky,CRLF endings,5,0.9533,5,0.9532,False,True,True,284,295,11,-0.0001,True
TestJobsResource.testStartJob,5,non-flaky,indent +2,5,0.9531,5,0.9527,False,True,True,232,256,24,-0.0004,True
TestJobsResource.testStartJob,5,non-flaky,indent +4,5,0.9531,5,0.9521,False,True,True,232,280,48,-0.001,True
TestJobsResource.testStartJob,5,non-flaky,indent +8,5,0.9531,5,0.9515,False,True,True,232,328,96,-0.0017,True
TestJobsResource.testStartJob,5,non-flaky,spaces to tabs,5,0.9531,5,0.9513,False,True,True,232,209,-23,-0.0018,True
TestJobsResource.testStartJob,5,non-flaky,tabs to spaces,5,0.9531,5,0.9531,False,True,True,232,231,-1,-0.0,True
TestJobsResource.testStartJob,5,non-flaky,strip indent,5,0.9531,3,0.5238,True,True,False,232,197,-35,-0.4293,True
TestJobsResource.testStartJob,5,non-flaky,add blank lines,5,0.9531,5,0.9532,False,True,True,232,232,0,0.0001,True
TestJobsResource.testStartJob,5,non-flaky,remove blank lines,5,0.9531,5,0.9531,False,True,True,232,231,-1,-0.0001,True
TestJobsResource.testStartJob,5,non-flaky,trailing newline,5,0.9531,5,0.9531,False,True,True,232,232,0,-0.0,True
TestJobsResource.testStartJob,5,non-flaky,trailing spaces,5,0.9531,5,0.9529,False,True,True,232,245,13,-0.0003,True
TestJobsResource.testStartJob,5,non-flaky,CRLF endings,5,0.9531,5,0.953,False,True,True,232,246,14,-0.0001,True
TestGorillaStore.testExtentOfStorage,5,non-flaky,indent +2,5,0.9495,5,0.9494,False,True,True,512,512,0,-0.0001,True
TestGorillaStore.testExtentOfStorage,5,non-flaky,indent +4,5,0.9495,5,0.949,False,True,True,512,512,0,-0.0005,True
TestGorillaStore.testExtentOfStorage,5,non-flaky,indent +8,5,0.9495,5,0.9484,False,True,True,512,512,0,-0.0011,True
TestGorillaStore.testExtentOfStorage,5,non-flaky,spaces to tabs,5,0.9495,5,0.9472,False,True,True,512,402,-110,-0.0023,True
TestGorillaStore.testExtentOfStorage,5,non-flaky,tabs to spaces,5,0.9495,5,0.9495,False,True,True,512,512,0,0.0,True
TestGorillaStore.testExtentOfStorage,5,non-flaky,strip indent,5,0.9495,2,0.6426,True,True,False,512,323,-189,-0.3069,True
TestGorillaStore.testExtentOfStorage,5,non-flaky,add blank lines,5,0.9495,5,0.9491,False,True,True,512,512,0,-0.0004,True
TestGorillaStore.testExtentOfStorage,5,non-flaky,remove blank lines,5,0.9495,5,0.9495,False,True,True,512,512,0,0.0,True
TestGorillaStore.testExtentOfStorage,5,non-flaky,trailing newline,5,0.9495,5,0.9495,False,True,True,512,512,0,0.0,True
TestGorillaStore.testExtentOfStorage,5,non-flaky,trailing spaces,5,0.9495,5,0.9492,False,True,True,512,512,0,-0.0004,True
TestGorillaStore.testExtentOfStorage,5,non-flaky,CRLF endings,5,0.9495,5,0.949,False,True,True,512,512,0,-0.0006,True
TestLocalStoreMonitor.shouldDeleteLocalTaskStoreWhenItHasNoOffsetFile,5,non-flaky,indent +2,5,0.9517,5,0.9517,False,True,True,117,128,11,0.0,True
TestLocalStoreMonitor.shouldDeleteLocalTaskStoreWhenItHasNoOffsetFile,5,non-flaky,indent +4,5,0.9517,5,0.9515,False,True,True,117,140,23,-0.0002,True
TestLocalStoreMonitor.shouldDeleteLocalTaskStoreWhenItHasNoOffsetFile,5,non-flaky,indent +8,5,0.9517,5,0.9513,False,True,True,117,164,47,-0.0004,True
TestLocalStoreMonitor.shouldDeleteLocalTaskStoreWhenItHasNoOffsetFile,5,non-flaky,spaces to tabs,5,0.9517,5,0.9495,False,True,True,117,108,-9,-0.0022,True
TestLocalStoreMonitor.shouldDeleteLocalTaskStoreWhenItHasNoOffsetFile,5,non-flaky,tabs to spaces,5,0.9517,5,0.9512,False,True,True,117,116,-1,-0.0005,True
TestLocalStoreMonitor.shouldDeleteLocalTaskStoreWhenItHasNoOffsetFile,5,non-flaky,strip indent,5,0.9517,0,0.7025,True,True,False,117,101,-16,-0.2492,True
TestLocalStoreMonitor.shouldDeleteLocalTaskStoreWhenItHasNoOffsetFile,5,non-flaky,add blank lines,5,0.9517,5,0.9516,False,True,True,117,116,-1,-0.0,True
TestLocalStoreMonitor.shouldDeleteLocalTaskStoreWhenItHasNoOffsetFile,5,non-flaky,remove blank lines,5,0.9517,5,0.9512,False,True,True,117,116,-1,-0.0005,True
TestLocalStoreMonitor.shouldDeleteLocalTaskStoreWhenItHasNoOffsetFile,5,non-flaky,trailing newline,5,0.9517,5,0.9515,False,True,True,117,117,0,-0.0002,True
TestLocalStoreMonitor.shouldDeleteLocalTaskStoreWhenItHasNoOffsetFile,5,non-flaky,trailing spaces,5,0.9517,5,0.9514,False,True,True,117,123,6,-0.0003,True
TestLocalStoreMonitor.shouldDeleteLocalTaskStoreWhenItHasNoOffsetFile,5,non-flaky,CRLF endings,5,0.9517,5,0.9518,False,True,True,117,124,7,0.0001,True
GitSkipSslValidationCredentialsProviderTest.testCanHandle,5,non-flaky,indent +2,5,0.9499,5,0.9518,False,True,True,170,189,19,0.0018,True
GitSkipSslValidationCredentialsProviderTest.testCanHandle,5,non-flaky,indent +4,5,0.9499,5,0.9521,False,True,True,170,209,39,0.0022,True
GitSkipSslValidationCredentialsProviderTest.testCanHandle,5,non-flaky,indent +8,5,0.9499,5,0.9517,False,True,True,170,249,79,0.0018,True
GitSkipSslValidationCredentialsProviderTest.testCanHandle,5,non-flaky,spaces to tabs,5,0.9499,5,0.9497,False,True,True,170,169,-1,-0.0002,True
GitSkipSslValidationCredentialsProviderTest.testCanHandle,5,non-flaky,tabs to spaces,5,0.9499,5,0.9521,False,True,True,170,275,105,0.0021,True
GitSkipSslValidationCredentialsProviderTest.testCanHandle,5,non-flaky,strip indent,5,0.9499,4,0.7566,True,True,False,170,130,-40,-0.1934,True
GitSkipSslValidationCredentialsProviderTest.testCanHandle,5,non-flaky,add blank lines,5,0.9499,5,0.9496,False,True,True,170,169,-1,-0.0004,True
GitSkipSslValidationCredentialsProviderTest.testCanHandle,5,non-flaky,remove blank lines,5,0.9499,5,0.9497,False,True,True,170,169,-1,-0.0002,True
GitSkipSslValidationCredentialsProviderTest.testCanHandle,5,non-flaky,trailing newline,5,0.9499,5,0.9498,False,True,True,170,170,0,-0.0001,True
GitSkipSslValidationCredentialsProviderTest.testCanHandle,5,non-flaky,trailing spaces,5,0.9499,5,0.9512,False,True,True,170,180,10,0.0013,True
GitSkipSslValidationCredentialsProviderTest.testCanHandle,5,non-flaky,CRLF endings,5,0.9499,5,0.9508,False,True,True,170,181,11,0.0009,True
InterceptorTest.deleteByQuery,5,non-flaky,indent +2,5,0.951,5,0.9508,False,True,True,200,219,19,-0.0003,True
InterceptorTest.deleteByQuery,5,non-flaky,indent +4,5,0.951,5,0.9509,False,True,True,200,239,39,-0.0001,True
InterceptorTest.deleteByQuery,5,non-flaky,indent +8,5,0.951,5,0.9501,False,True,True,200,279,79,-0.001,True
InterceptorTest.deleteByQuery,5,non-flaky,spaces to tabs,5,0.951,5,0.95,False,True,True,200,105,-95,-0.001,True
InterceptorTest.deleteByQuery,5,non-flaky,tabs to spaces,5,0.951,5,0.9507,False,True,True,200,199,-1,-0.0004,True
InterceptorTest.deleteByQuery,5,non-flaky,strip indent,5,0.951,0,0.7477,True,True,False,200,70,-130,-0.2034,True
InterceptorTest.deleteByQuery,5,non-flaky,add blank lines,5,0.951,5,0.9505,False,True,True,200,199,-1,-0.0005,True
InterceptorTest.deleteByQuery,5,non-flaky,remove blank lines,5,0.951,5,0.9507,False,True,True,200,199,-1,-0.0004,True
InterceptorTest.deleteByQuery,5,non-flaky,trailing newline,5,0.951,5,0.9508,False,True,True,200,200,0,-0.0002,True
InterceptorTest.deleteByQuery,5,non-flaky,trailing spaces,5,0.951,5,0.9497,False,True,True,200,210,10,-0.0014,True
InterceptorTest.deleteByQuery,5,non-flaky,CRLF endings,5,0.951,5,0.9511,False,True,True,200,211,11,0.0001,True
LongMeanAveragerFactoryTest.testCreateAverager,5,non-flaky,indent +2,5,0.9486,5,0.9512,False,True,True,87,96,9,0.0026,True
LongMeanAveragerFactoryTest.testCreateAverager,5,non-flaky,indent +4,5,0.9486,5,0.9515,False,True,True,87,106,19,0.0029,True
LongMeanAveragerFactoryTest.testCreateAverager,5,non-flaky,indent +8,5,0.9486,5,0.9513,False,True,True,87,126,39,0.0027,True
LongMeanAveragerFactoryTest.testCreateAverager,5,non-flaky,spaces to tabs,5,0.9486,5,0.9461,False,True,True,87,82,-5,-0.0025,True
LongMeanAveragerFactoryTest.testCreateAverager,5,non-flaky,tabs to spaces,5,0.9486,5,0.9489,False,True,True,87,86,-1,0.0003,True
LongMeanAveragerFactoryTest.testCreateAverager,5,non-flaky,strip indent,5,0.9486,4,0.758,True,True,False,87,76,-11,-0.1907,True
LongMeanAveragerFactoryTest.testCreateAverager,5,non-flaky,add blank lines,5,0.9486,5,0.9496,False,True,True,87,86,-1,0.001,True
LongMeanAveragerFactoryTest.testCreateAverager,5,non-flaky,remove blank lines,5,0.9486,5,0.9489,False,True,True,87,86,-1,0.0003,True
LongMeanAveragerFactoryTest.testCreateAverager,5,non-flaky,trailing newline,5,0.9486,5,0.9488,False,True,True,87,87,0,0.0002,True
LongMeanAveragerFactoryTest.testCreateAverager,5,non-flaky,trailing spaces,5,0.9486,5,0.9504,False,True,True,87,92,5,0.0018,True
LongMeanAveragerFactoryTest.testCreateAverager,5,non-flaky,CRLF endings,5,0.9486,5,0.9495,False,True,True,87,93,6,0.0009,True
FileMetadataCleanerTest.testFileMetadataWithCommonContextPrefix,5,non-flaky,indent +2,5,0.9515,5,0.9514,False,True,True,512,512,0,-0.0001,True
FileMetadataCleanerTest.testFileMetadataWithCommonContextPrefix,5,non-flaky,indent +4,5,0.9515,5,0.951,False,True,True,512,512,0,-0.0005,True
FileMetadataCleanerTest.testFileMetadataWithCommonContextPrefix,5,non-flaky,indent +8,5,0.9515,5,0.9511,False,True,True,512,512,0,-0.0004,True
FileMetadataCleanerTest.testFileMetadataWithCommonContextPrefix,5,non-flaky,spaces to tabs,5,0.9515,5,0.9507,False,True,True,512,512,0,-0.0008,True
FileMetadataCleanerTest.testFileMetadataWithCommonContextPrefix,5,non-flaky,tabs to spaces,5,0.9515,5,0.9515,False,True,True,512,512,0,0.0,True
FileMetadataCleanerTest.testFileMetadataWithCommonContextPrefix,5,non-flaky,strip indent,5,0.9515,0,0.6768,True,True,False,512,512,0,-0.2748,True
FileMetadataCleanerTest.testFileMetadataWithCommonContextPrefix,5,non-flaky,add blank lines,5,0.9515,5,0.9513,False,True,True,512,512,0,-0.0003,True
FileMetadataCleanerTest.testFileMetadataWithCommonContextPrefix,5,non-flaky,remove blank lines,5,0.9515,5,0.9514,False,True,True,512,512,0,-0.0001,True
FileMetadataCleanerTest.testFileMetadataWithCommonContextPrefix,5,non-flaky,trailing newline,5,0.9515,5,0.9515,False,True,True,512,512,0,0.0,True
FileMetadataCleanerTest.testFileMetadataWithCommonContextPrefix,5,non-flaky,trailing spaces,5,0.9515,5,0.9513,False,True,True,512,512,0,-0.0002,True
FileMetadataCleanerTest.testFileMetadataWithCommonContextPrefix,5,non-flaky,CRLF endings,5,0.9515,5,0.9512,False,True,True,512,512,0,-0.0003,True
TokenSequenceMatcherITest.testTokenSequenceMatcherAll,5,non-flaky,indent +2,5,0.9526,5,0.9522,False,True,True,512,512,0,-0.0004,True
TokenSequenceMatcherITest.testTokenSequenceMatcherAll,5,non-flaky,indent +4,5,0.9526,5,0.9517,False,True,True,512,512,0,-0.0009,True
TokenSequenceMatcherITest.testTokenSequenceMatcherAll,5,non-flaky,indent +8,5,0.9526,5,0.9514,False,True,True,512,512,0,-0.0013,True
TokenSequenceMatcherITest.testTokenSequenceMatcherAll,5,non-flaky,spaces to tabs,5,0.9526,5,0.9518,False,True,True,512,512,0,-0.0009,True
TokenSequenceMatcherITest.testTokenSequenceMatcherAll,5,non-flaky,tabs to spaces,5,0.9526,5,0.9526,False,True,True,512,512,0,0.0,True
TokenSequenceMatcherITest.testTokenSequenceMatcherAll,5,non-flaky,strip indent,5,0.9526,4,0.7999,True,True,False,512,512,0,-0.1527,True
TokenSequenceMatcherITest.testTokenSequenceMatcherAll,5,non-flaky,add blank lines,5,0.9526,5,0.9525,False,True,True,512,512,0,-0.0001,True
TokenSequenceMatcherITest.testTokenSequenceMatcherAll,5,non-flaky,remove blank lines,5,0.9526,5,0.9526,False,True,True,512,512,0,-0.0,True
TokenSequenceMatcherITest.testTokenSequenceMatcherAll,5,non-flaky,trailing newline,5,0.9526,5,0.9526,False,True,True,512,512,0,0.0,True
TokenSequenceMatcherITest.testTokenSequenceMatcherAll,5,non-flaky,trailing spaces,5,0.9526,5,0.9521,False,True,True,512,512,0,-0.0006,True
TokenSequenceMatcherITest.testTokenSequenceMatcherAll,5,non-flaky,CRLF endings,5,0.9526,5,0.9522,False,True,True,512,512,0,-0.0004,True
CallbackFutureTest.completed,5,non-flaky,indent +2,5,0.9507,5,0.9502,False,True,True,100,105,5,-0.0004,True
CallbackFutureTest.completed,5,non-flaky,indent +4,5,0.9507,5,0.9499,False,True,True,100,111,11,-0.0008,True
CallbackFutureTest.completed,5,non-flaky,indent +8,5,0.9507,5,0.9498,False,True,True,100,123,23,-0.0009,True
CallbackFutureTest.completed,5,non-flaky,spaces to tabs,5,0.9507,5,0.9485,False,True,True,100,52,-48,-0.0022,True
CallbackFutureTest.completed,5,non-flaky,tabs to spaces,5,0.9507,5,0.9503,False,True,True,100,99,-1,-0.0004,True
CallbackFutureTest.completed,5,non-flaky,strip indent,5,0.9507,4,0.9326,True,True,False,100,35,-65,-0.0181,True
